,line,longitude,latitude,station,sequence
6001,653路(新玉路口--大王山公园),113.798782,22.731453,竞华电子,22
6002,653路(新玉路口--大王山公园),113.79554,22.731697,联能工业区,23
6003,653路(新玉路口--大王山公园),113.793465,22.732977,沙井西站,24
6004,653路(新玉路口--大王山公园),113.79142,22.735342,蚝一社区,25
6005,653路(新玉路口--大王山公园),113.789078,22.735083,安托山高科技园,26
6006,653路(新玉路口--大王山公园),113.78537,22.728834,沙一西部工业区,27
6007,653路(新玉路口--大王山公园),113.785118,22.72596,万乐锦程路口,28
6008,653路(新玉路口--大王山公园),113.784828,22.722544,锦程文丰大厦,29
6009,653路(新玉路口--大王山公园),113.788002,22.718693,兴英科技园,30
6010,653路(新玉路口--大王山公园),113.790222,22.718624,蚝一西部工业园,31
6011,653路(新玉路口--大王山公园),113.796219,22.718424,闳晖科技园,32
6012,653路(新玉路口--大王山公园),113.798805,22.712595,宝兴第二幼儿园,33
6013,653路(新玉路口--大王山公园),113.803635,22.707291,YKK厂后门,34
6014,653路(新玉路口--大王山公园),113.805618,22.708584,沙井珠宝交易中心,35
6015,653路(新玉路口--大王山公园),113.805481,22.712458,大王山新村南,36
6016,653路(新玉路口--大王山公园),113.807167,22.715055,大王山公园,37
6017,M504路(龙悦居公交总站--观澜牛角龙总站),114.030098,22.601576,龙悦居公交总站,1
6018,M504路(龙悦居公交总站--观澜牛角龙总站),114.033745,22.610825,深圳北站东广场,2
6019,M504路(龙悦居公交总站--观澜牛角龙总站),114.030907,22.615036,龙华绿廊公园,3
6020,M504路(龙悦居公交总站--观澜牛角龙总站),114.029526,22.619389,高级中学北校区,4
6021,M504路(龙悦居公交总站--观澜牛角龙总站),114.030746,22.620832,南贤广场,5
6022,M504路(龙悦居公交总站--观澜牛角龙总站),114.032555,22.621899,东泉新村,6
6023,M504路(龙悦居公交总站--观澜牛角龙总站),114.031242,22.626139,民兴路口,7
6024,M504路(龙悦居公交总站--观澜牛角龙总站),114.03054,22.628893,世纪春城,8
6025,M504路(龙悦居公交总站--观澜牛角龙总站),114.02639,22.635876,锦绣江南西1,9
6026,M504路(龙悦居公交总站--观澜牛角龙总站),114.027519,22.639458,银泉花园,10
6027,M504路(龙悦居公交总站--观澜牛角龙总站),114.028236,22.641735,丰润居委会,11
6028,M504路(龙悦居公交总站--观澜牛角龙总站),114.023056,22.643921,上塘路口,12
6029,M504路(龙悦居公交总站--观澜牛角龙总站),114.023369,22.647453,优品建筑,13
6030,M504路(龙悦居公交总站--观澜牛角龙总站),114.02462,22.64842,电信大厦路口,14
6031,M504路(龙悦居公交总站--观澜牛角龙总站),114.028046,22.651051,华侨苑,15
6032,M504路(龙悦居公交总站--观澜牛角龙总站),114.034294,22.655638,龙华人民医院,16
6033,M504路(龙悦居公交总站--观澜牛角龙总站),114.033905,22.657915,龙华环保所,17
6034,M504路(龙悦居公交总站--观澜牛角龙总站),114.033379,22.65951,新宝城酒店,18
6035,M504路(龙悦居公交总站--观澜牛角龙总站),114.036758,22.664293,清湖地铁站2,19
6036,M504路(龙悦居公交总站--观澜牛角龙总站),114.038017,22.666927,清湖和平路口,20
6037,M504路(龙悦居公交总站--观澜牛角龙总站),114.041016,22.668274,国鸿大厦,21
6038,M504路(龙悦居公交总站--观澜牛角龙总站),114.044106,22.669176,龙华区办事大厅,22
6039,M504路(龙悦居公交总站--观澜牛角龙总站),114.046188,22.671745,清湖老村,23
6040,M504路(龙悦居公交总站--观澜牛角龙总站),114.05246,22.668953,清湖公园,24
6041,M504路(龙悦居公交总站--观澜牛角龙总站),114.058243,22.662733,华为高速路口,25
6042,M504路(龙悦居公交总站--观澜牛角龙总站),114.057472,22.654867,华为总部,26
6043,M504路(龙悦居公交总站--观澜牛角龙总站),114.063965,22.649488,华为单身公寓北,27
6044,M504路(龙悦居公交总站--观澜牛角龙总站),114.06855,22.653061,象角塘西,28
6045,M504路(龙悦居公交总站--观澜牛角龙总站),114.069664,22.654497,宝岗派出所,29
6046,M504路(龙悦居公交总站--观澜牛角龙总站),114.073181,22.658298,佳兆业城市广场,30
6047,M504路(龙悦居公交总站--观澜牛角龙总站),114.065262,22.665638,亚洲工业区,31
6048,M504路(龙悦居公交总站--观澜牛角龙总站),114.065887,22.670738,五和风门路口,32
6049,M504路(龙悦居公交总站--观澜牛角龙总站),114.067093,22.671862,台菱大厦,33
6050,M504路(龙悦居公交总站--观澜牛角龙总站),114.069878,22.678095,侨安科技园,34
6051,M504路(龙悦居公交总站--观澜牛角龙总站),114.073677,22.68391,观澜牛角龙总站,35
6052,655路(新玉路口--罗田水厂),113.864693,22.725021,新玉路口,1
6053,655路(新玉路口--罗田水厂),113.863731,22.723307,庄村工业区,2
6054,655路(新玉路口--罗田水厂),113.858704,22.719116,庄村市场,3
6055,655路(新玉路口--罗田水厂),113.856377,22.720413,庄村商业街,4
6056,655路(新玉路口--罗田水厂),113.850227,22.72336,庄村路口东,5
6057,655路(新玉路口--罗田水厂),113.843361,22.72397,新桥乐安居,6
6058,655路(新玉路口--罗田水厂),113.842598,22.726767,沙井中心客运站1,7
6059,655路(新玉路口--罗田水厂),113.854019,22.737787,芙蓉工业区西,8
6060,655路(新玉路口--罗田水厂),113.856232,22.742201,松岗鼎丰科技园,9
6061,655路(新玉路口--罗田水厂),113.858215,22.744328,深亚加油站,10
6062,655路(新玉路口--罗田水厂),113.861526,22.744287,桃花源松岗分园,11
6063,655路(新玉路口--罗田水厂),113.865234,22.74423,集美工业园,12
6064,655路(新玉路口--罗田水厂),113.867416,22.74642,大田洋公交场站,13
6065,655路(新玉路口--罗田水厂),113.867905,22.749649,松岗华美工业园,14
6066,655路(新玉路口--罗田水厂),113.868736,22.755257,纯水一号科技公司,15
6067,655路(新玉路口--罗田水厂),113.867683,22.757782,松岗中学,16
6068,655路(新玉路口--罗田水厂),113.863243,22.758715,松岗体育中心,17
6069,655路(新玉路口--罗田水厂),113.86013,22.761147,松岗第二小学,18
6070,655路(新玉路口--罗田水厂),113.860115,22.76388,前进公社,19
6071,655路(新玉路口--罗田水厂),113.856178,22.765615,楼岗社区,20
6072,655路(新玉路口--罗田水厂),113.853455,22.767612,居乐苑,21
6073,655路(新玉路口--罗田水厂),113.8508,22.770069,松岗汽车站,22
6074,655路(新玉路口--罗田水厂),113.848373,22.769354,星港城购物中心,23
6075,655路(新玉路口--罗田水厂),113.846436,22.769951,松岗影剧院1,24
6076,655路(新玉路口--罗田水厂),113.844238,22.772921,松岗花果山公园,25
6077,655路(新玉路口--罗田水厂),113.841599,22.777317,松岗人民医院,26
6078,655路(新玉路口--罗田水厂),113.839767,22.781242,洪桥头,27
6079,655路(新玉路口--罗田水厂),113.837379,22.79092,恒兆工业区路口,28
6080,655路(新玉路口--罗田水厂),113.835541,22.794197,塘下涌立交,29
6081,655路(新玉路口--罗田水厂),113.838478,22.799385,塘下涌社康中心,30
6082,655路(新玉路口--罗田水厂),113.84259,22.801384,燕罗广田人行天桥,31
6083,655路(新玉路口--罗田水厂),113.847221,22.803537,化雨中英文学校,32
6084,655路(新玉路口--罗田水厂),113.852234,22.803799,广田水泉路口,33
6085,655路(新玉路口--罗田水厂),113.858612,22.803898,致高路口,34
6086,655路(新玉路口--罗田水厂),113.864304,22.803963,广田红湖路口,35
6087,655路(新玉路口--罗田水厂),113.869698,22.805229,广田深亚油站,36
6088,655路(新玉路口--罗田水厂),113.876144,22.809114,中台电热,37
6089,655路(新玉路口--罗田水厂),113.877953,22.813599,新中泰物流园,38
6090,655路(新玉路口--罗田水厂),113.878883,22.817053,燕罗华丰科技园,39
6091,655路(新玉路口--罗田水厂),113.882835,22.815956,海日升厂,40
6092,655路(新玉路口--罗田水厂),113.883156,22.814245,罗田龙山六路路口,41
6093,655路(新玉路口--罗田水厂),113.881927,22.811529,富美居,42
6094,655路(新玉路口--罗田水厂),113.879837,22.802509,建溢集团,43
6095,655路(新玉路口--罗田水厂),113.880035,22.798025,象山大道燕罗路口,44
6096,655路(新玉路口--罗田水厂),113.872498,22.795956,罗田市场,45
6097,655路(新玉路口--罗田水厂),113.870514,22.798195,罗田水厂,46
6098,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.846397,22.81119,塘下涌同富裕总站,1
6099,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.852203,22.803799,广田水泉路口,2
6100,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.857521,22.802425,燕景华庭,3
6101,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.856186,22.794922,喜高厂,4
6102,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.853996,22.791471,鹏鼎控股,5
6103,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.850296,22.789116,麒麟天桥,6
6104,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.842072,22.788033,麒麟山公园天桥,7
6105,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.831474,22.786249,宝安国际艺展中心,8
6106,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.821396,22.782627,碧头地铁站,9
6107,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.820824,22.778484,碧头路口,10
6108,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.821953,22.773893,朗下居委会,11
6109,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.822571,22.771328,中海西岸华府,12
6110,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.823868,22.770317,朗碧路口,13
6111,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.82785,22.771589,沙浦围牌坊,14
6112,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.832535,22.770994,松岗派出所临时站,15
6113,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.834641,22.773703,宝溪综合市场,16
6114,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.839272,22.77504,松岗人民医院南,17
6115,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.843613,22.773096,松岗花果山公园,18
6116,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.846283,22.769571,松岗影剧院1,19
6117,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.844154,22.767561,翡翠市场,20
6118,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.839272,22.766129,松岗第三小学,21
6119,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.834015,22.765697,星际家园,22
6120,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.830185,22.765301,复亚医院,23
6121,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.825317,22.763828,沙松桥,24
6122,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.824425,22.758759,东江钢铁,25
6123,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.826958,22.756124,巨基科技园,26
6124,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.826233,22.749153,沙井新和,27
6125,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.825836,22.746176,益华电子城,28
6126,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.8256,22.743221,沙井卫生监督所,29
6127,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.824928,22.737894,蚝乡,30
6128,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.824547,22.734055,沙井赛格,31
6129,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.824165,22.730755,沙井地铁站,32
6130,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.820679,22.729445,壆岗大厦,33
6131,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.81617,22.732635,西荟城广场,34
6132,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.812202,22.736059,明珠市场,35
6133,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.81321,22.737223,盛芳园,36
6134,656路(塘下涌同富裕总站--壆岗盛芳园总站),113.817474,22.737518,壆岗盛芳园总站,37
6135,M186路(长凤路总站--长凤路总站),113.926982,22.717442,长凤路总站,1
6136,M186路(长凤路总站--长凤路总站),113.928398,22.719206,东长长凤路口,2
6137,M186路(长凤路总站--长凤路总站),113.925797,22.724571,海纳中心,3
6138,M186路(长凤路总站--长凤路总站),113.918922,22.725243,普联科技二期,4
6139,M186路(长凤路总站--长凤路总站),113.915237,22.730581,泰嘉乐,5
6140,M186路(长凤路总站--长凤路总站),113.907387,22.726862,田寮,6
6141,M186路(长凤路总站--长凤路总站),113.907227,22.720261,玉塘派出所,7
6142,M186路(长凤路总站--长凤路总站),113.90477,22.715906,玉律村口,8
6143,M186路(长凤路总站--长凤路总站),113.900345,22.717031,玉律五区,9
6144,M186路(长凤路总站--长凤路总站),113.898277,22.717556,玉律旧村,10
6145,M186路(长凤路总站--长凤路总站),113.892426,22.714231,维珍妮,11
6146,M186路(长凤路总站--长凤路总站),113.888977,22.716612,第六工业区,12
6147,M186路(长凤路总站--长凤路总站),113.891472,22.723993,美益肉联厂,13
6148,M186路(长凤路总站--长凤路总站),113.892288,22.728706,亿和模具,14
6149,M186路(长凤路总站--长凤路总站),113.889259,22.737587,田寮工业区,15
6150,M186路(长凤路总站--长凤路总站),113.888016,22.745811,将石路口,16
6151,M186路(长凤路总站--长凤路总站),113.879883,22.753464,东方路口,17
6152,M186路(长凤路总站--长凤路总站),113.873024,22.766394,荣健农批,18
6153,M186路(长凤路总站--长凤路总站),113.87648,22.767,世峰科技园,19
6154,M186路(长凤路总站--长凤路总站),113.878731,22.766781,英才学校,20
6155,M186路(长凤路总站--长凤路总站),113.879272,22.768364,马山头第五工业区,21
6156,M186路(长凤路总站--长凤路总站),113.883194,22.773975,马山头,22
6157,M186路(长凤路总站--长凤路总站),113.889336,22.773998,中粮云景南区,23
6158,M186路(长凤路总站--长凤路总站),113.893166,22.7728,合水口第四工业区,24
6159,M186路(长凤路总站--长凤路总站),113.895203,22.772104,天汇城,25
6160,M186路(长凤路总站--长凤路总站),113.897255,22.775312,公明办事处,26
6161,M186路(长凤路总站--长凤路总站),113.898544,22.778681,红花山公园,27
6162,M186路(长凤路总站--长凤路总站),113.895424,22.780365,广雅花园站,28
6163,M186路(长凤路总站--长凤路总站),113.893654,22.779085,公明邮政,29
6164,M186路(长凤路总站--长凤路总站),113.892799,22.775698,公明汽车站东,30
6165,M186路(长凤路总站--长凤路总站),113.890099,22.775707,合水口第四工业区,31
6166,M186路(长凤路总站--长凤路总站),113.888702,22.774979,中粮云景南区,32
6167,M186路(长凤路总站--长凤路总站),113.88343,22.775055,马山头,33
6168,M186路(长凤路总站--长凤路总站),113.879959,22.772726,鸿华玩具厂,34
6169,M186路(长凤路总站--长凤路总站),113.87912,22.768953,马山头第五工业区,35
6170,M186路(长凤路总站--长凤路总站),113.878899,22.766817,英才学校,36
6171,M186路(长凤路总站--长凤路总站),113.876678,22.76704,世峰科技园,37
6172,M186路(长凤路总站--长凤路总站),113.87941,22.75345,东方路口,38
6173,M186路(长凤路总站--长凤路总站),113.889832,22.742167,将石路口,39
6174,M186路(长凤路总站--长凤路总站),113.889999,22.73398,田寮工业区,40
6175,M186路(长凤路总站--长凤路总站),113.891647,22.729763,亿和模具,41
6176,M186路(长凤路总站--长凤路总站),113.891327,22.72415,美益肉联厂,42
6177,M186路(长凤路总站--长凤路总站),113.888916,22.717066,第六工业区,43
6178,M186路(长凤路总站--长凤路总站),113.892723,22.714376,维珍妮,44
6179,M186路(长凤路总站--长凤路总站),113.897064,22.717062,玉律旧村,45
6180,M186路(长凤路总站--长凤路总站),113.900299,22.716984,玉律五区,46
6181,M186路(长凤路总站--长凤路总站),113.904686,22.715855,玉律村口,47
6182,M186路(长凤路总站--长凤路总站),113.907692,22.723078,玉塘派出所,48
6183,M186路(长凤路总站--长凤路总站),113.907539,22.729498,田寮1,49
6184,M186路(长凤路总站--长凤路总站),113.917549,22.729132,证通电子,50
6185,M186路(长凤路总站--长凤路总站),113.920639,22.723806,科士达,51
6186,M186路(长凤路总站--长凤路总站),113.92762,22.723251,东长长凤路口,52
6187,M186路(长凤路总站--长凤路总站),113.926912,22.717547,长凤路总站,53
6188,M555路(香蜜湖总站--东方尊峪公交总站),114.028197,22.539631,香蜜湖总站,1
6189,M555路(香蜜湖总站--东方尊峪公交总站),114.027634,22.540478,香蜜红荔立交,2
6190,M555路(香蜜湖总站--东方尊峪公交总站),114.030785,22.5427,香蜜湖天桥,3
6191,M555路(香蜜湖总站--东方尊峪公交总站),114.040352,22.545477,市政大厦2,4
6192,M555路(香蜜湖总站--东方尊峪公交总站),114.045609,22.546894,鲁班大厦,5
6193,M555路(香蜜湖总站--东方尊峪公交总站),114.050362,22.547905,莲花山西2,6
6194,M555路(香蜜湖总站--东方尊峪公交总站),114.054169,22.548256,莲花山公园,7
6195,M555路(香蜜湖总站--东方尊峪公交总站),114.06144,22.548512,少年宫,8
6196,M555路(香蜜湖总站--东方尊峪公交总站),114.066101,22.548584,关山月美术馆2,9
6197,M555路(香蜜湖总站--东方尊峪公交总站),114.06929,22.544786,人才大厦,10
6198,M555路(香蜜湖总站--东方尊峪公交总站),114.075157,22.545252,中心公园,11
6199,M555路(香蜜湖总站--东方尊峪公交总站),114.079819,22.544632,振华西路,12
6200,M555路(香蜜湖总站--东方尊峪公交总站),114.084,22.544353,航苑大厦,13
6201,M555路(香蜜湖总站--东方尊峪公交总站),114.087448,22.544422,振华路中,14
6202,M555路(香蜜湖总站--东方尊峪公交总站),114.094826,22.544521,深圳城市学院,15
6203,M555路(香蜜湖总站--东方尊峪公交总站),114.096291,22.546021,荔园小学通新岭校区,16
6204,M555路(香蜜湖总站--东方尊峪公交总站),114.099022,22.54907,少儿图书馆,17
6205,M555路(香蜜湖总站--东方尊峪公交总站),114.108284,22.550121,红桂大厦,18
6206,M555路(香蜜湖总站--东方尊峪公交总站),114.111664,22.550346,红桂路东,19
6207,M555路(香蜜湖总站--东方尊峪公交总站),114.121117,22.549955,晒布路,20
6208,M555路(香蜜湖总站--东方尊峪公交总站),114.123848,22.550911,东门中2,21
6209,M555路(香蜜湖总站--东方尊峪公交总站),114.131477,22.555429,木头龙,22
6210,M555路(香蜜湖总站--东方尊峪公交总站),114.135002,22.552454,华丽环岛,23
6211,M555路(香蜜湖总站--东方尊峪公交总站),114.139465,22.555056,荷花市场,24
6212,M555路(香蜜湖总站--东方尊峪公交总站),114.141342,22.55448,怡景地铁站2,25
6213,M555路(香蜜湖总站--东方尊峪公交总站),114.150597,22.552578,罗湖体育馆2,26
6214,M555路(香蜜湖总站--东方尊峪公交总站),114.156677,22.553772,广岭,27
6215,M555路(香蜜湖总站--东方尊峪公交总站),114.158768,22.554987,莲塘口岸2,28
6216,M555路(香蜜湖总站--东方尊峪公交总站),114.169014,22.559778,聚宝路口,29
6217,M555路(香蜜湖总站--东方尊峪公交总站),114.172455,22.559769,莲塘,30
6218,M555路(香蜜湖总站--东方尊峪公交总站),114.174614,22.559826,畔山花园,31
6219,M555路(香蜜湖总站--东方尊峪公交总站),114.183212,22.556736,长岭,32
6220,M555路(香蜜湖总站--东方尊峪公交总站),114.188385,22.556089,晴山月,33
6221,M555路(香蜜湖总站--东方尊峪公交总站),114.189439,22.557535,东方尊峪公交总站,34
6222,M548路(龙华汽车站--福永桥头综合场站),114.031242,22.669874,龙华汽车站,1
6223,M548路(龙华汽车站--福永桥头综合场站),114.023819,22.664297,人民医院龙华分院,2
6224,M548路(龙华汽车站--福永桥头综合场站),114.020355,22.663052,龙华天虹商场,3
6225,M548路(龙华汽车站--福永桥头综合场站),114.017235,22.661467,金龙华广场,4
6226,M548路(龙华汽车站--福永桥头综合场站),114.011627,22.658173,龙华敬老院,5
6227,M548路(龙华汽车站--福永桥头综合场站),114.004456,22.659231,龙华村,6
6228,M548路(龙华汽车站--福永桥头综合场站),114.000275,22.661636,大浪石观工业区,7
6229,M548路(龙华汽车站--福永桥头综合场站),113.991882,22.668221,羊台山,8
6230,M548路(龙华汽车站--福永桥头综合场站),113.962837,22.683876,水田社区,9
6231,M548路(龙华汽车站--福永桥头综合场站),113.955246,22.686129,长城工业区1,10
6232,M548路(龙华汽车站--福永桥头综合场站),113.952003,22.682522,宝燃油站,11
6233,M548路(龙华汽车站--福永桥头综合场站),113.943878,22.680286,官田村,12
6234,M548路(龙华汽车站--福永桥头综合场站),113.940521,22.680151,石岩街道办,13
6235,M548路(龙华汽车站--福永桥头综合场站),113.935928,22.680309,万联商场,14
6236,M548路(龙华汽车站--福永桥头综合场站),113.930046,22.682896,石岩汽车站,15
6237,M548路(龙华汽车站--福永桥头综合场站),113.923378,22.686535,石岩东原天桥,16
6238,M548路(龙华汽车站--福永桥头综合场站),113.920647,22.691103,石岩径贝村,17
6239,M548路(龙华汽车站--福永桥头综合场站),113.909119,22.708389,石岩湖路口,18
6240,M548路(龙华汽车站--福永桥头综合场站),113.907082,22.714777,玉律,19
6241,M548路(龙华汽车站--福永桥头综合场站),113.907539,22.729471,田寮1,20
6242,M548路(龙华汽车站--福永桥头综合场站),113.907478,22.733147,田寮路口,21
6243,M548路(龙华汽车站--福永桥头综合场站),113.908073,22.749636,公明塘尾,22
6244,M548路(龙华汽车站--福永桥头综合场站),113.906425,22.755577,将围,23
6245,M548路(龙华汽车站--福永桥头综合场站),113.90477,22.760361,将石,24
6246,M548路(龙华汽车站--福永桥头综合场站),113.903389,22.764414,国科大医院西院区2,25
6247,M548路(龙华汽车站--福永桥头综合场站),113.892456,22.777178,公明汽车站,26
6248,M548路(龙华汽车站--福永桥头综合场站),113.888741,22.778776,三和百货,27
6249,M548路(龙华汽车站--福永桥头综合场站),113.869751,22.781776,薯田埔,28
6250,M548路(龙华汽车站--福永桥头综合场站),113.85894,22.775738,汉海达,29
6251,M548路(龙华汽车站--福永桥头综合场站),113.850815,22.770079,松岗汽车站,30
6252,M548路(龙华汽车站--福永桥头综合场站),113.848297,22.769335,星港城购物中心,31
6253,M548路(龙华汽车站--福永桥头综合场站),113.848923,22.766056,松岗街道办,32
6254,M548路(龙华汽车站--福永桥头综合场站),113.8498,22.762253,松岗天虹商场,33
6255,M548路(龙华汽车站--福永桥头综合场站),113.847847,22.746441,潭头路口,34
6256,M548路(龙华汽车站--福永桥头综合场站),113.845917,22.738642,新桥第三工业区,35
6257,M548路(龙华汽车站--福永桥头综合场站),113.842491,22.727747,沙井中心客运站,36
6258,M548路(龙华汽车站--福永桥头综合场站),113.838089,22.717093,上寮市场,37
6259,M548路(龙华汽车站--福永桥头综合场站),113.835541,22.712465,沙井电子城,38
6260,M548路(龙华汽车站--福永桥头综合场站),113.834045,22.70859,新桥南环路口1,39
6261,M548路(龙华汽车站--福永桥头综合场站),113.83297,22.703356,凤凰客运站,40
6262,M548路(龙华汽车站--福永桥头综合场站),113.832291,22.699688,稔田社区,41
6263,M548路(龙华汽车站--福永桥头综合场站),113.832741,22.692345,福永医院凤凰分院,42
6264,M548路(龙华汽车站--福永桥头综合场站),113.828568,22.679504,福永卫生监督所,43
6265,M548路(龙华汽车站--福永桥头综合场站),113.828453,22.676996,白石厦村,44
6266,M548路(龙华汽车站--福永桥头综合场站),113.827385,22.673685,福永桥底,45
6267,M548路(龙华汽车站--福永桥头综合场站),113.820869,22.672647,福永康之宝,46
6268,M548路(龙华汽车站--福永桥头综合场站),113.811264,22.681885,立新湖公园,47
6269,M548路(龙华汽车站--福永桥头综合场站),113.811768,22.685984,稔山工业区,48
6270,M548路(龙华汽车站--福永桥头综合场站),113.815689,22.686657,福永桥头综合场站,49
6271,66路(王京坑村--世界之窗地铁公交接驳站),113.972214,22.627682,王京坑村,1
6272,66路(王京坑村--世界之窗地铁公交接驳站),113.973625,22.622595,大磡安居苑,2
6273,66路(王京坑村--世界之窗地铁公交接驳站),113.974861,22.620682,王京坑路口,3
6274,66路(王京坑村--世界之窗地铁公交接驳站),113.97451,22.619202,大磡综合市场,4
6275,66路(王京坑村--世界之窗地铁公交接驳站),113.973938,22.616705,大磡小学,5
6276,66路(王京坑村--世界之窗地铁公交接驳站),113.971481,22.609053,麒麟山疗养院,6
6277,66路(王京坑村--世界之窗地铁公交接驳站),113.970451,22.607122,麒麟山庄接待处,7
6278,66路(王京坑村--世界之窗地铁公交接驳站),113.969345,22.597448,资本市场学院东,8
6279,66路(王京坑村--世界之窗地铁公交接驳站),113.965805,22.595974,沁园西丽湖路口,9
6280,66路(王京坑村--世界之窗地铁公交接驳站),113.963875,22.59487,动物园,10
6281,66路(王京坑村--世界之窗地铁公交接驳站),113.960747,22.591198,丽岛,11
6282,66路(王京坑村--世界之窗地铁公交接驳站),113.95488,22.586744,深职院西丽湖校区,12
6283,66路(王京坑村--世界之窗地铁公交接驳站),113.954704,22.584436,九祥岭2,13
6284,66路(王京坑村--世界之窗地铁公交接驳站),113.954239,22.579475,西丽法庭2,14
6285,66路(王京坑村--世界之窗地铁公交接驳站),113.954239,22.574566,西丽社区2,15
6286,66路(王京坑村--世界之窗地铁公交接驳站),113.955223,22.567127,茶光1,16
6287,66路(王京坑村--世界之窗地铁公交接驳站),113.957634,22.558647,松坪山,17
6288,66路(王京坑村--世界之窗地铁公交接驳站),113.95929,22.546503,英伦名苑,18
6289,66路(王京坑村--世界之窗地铁公交接驳站),113.966202,22.539614,白石洲3,19
6290,66路(王京坑村--世界之窗地铁公交接驳站),113.974467,22.536859,世界之窗地铁公交接驳站,20
6291,67路(王京坑村--华新村总站),113.972183,22.627718,王京坑村,1
6292,67路(王京坑村--华新村总站),113.970284,22.630629,王京坑,2
6293,67路(王京坑村--华新村总站),113.952667,22.63418,麻磡幼儿园,3
6294,67路(王京坑村--华新村总站),113.950661,22.634125,麻磡村市场,4
6295,67路(王京坑村--华新村总站),113.947357,22.633278,麻磡村口,5
6296,67路(王京坑村--华新村总站),113.942589,22.6276,白芒小学,6
6297,67路(王京坑村--华新村总站),113.93911,22.623411,白芒村,7
6298,67路(王京坑村--华新村总站),113.938332,22.607527,荔枝世界,8
6299,67路(王京坑村--华新村总站),113.949234,22.591606,水土保持示范园,9
6300,67路(王京坑村--华新村总站),113.95488,22.586731,深职院西丽湖校区,10
6301,67路(王京坑村--华新村总站),113.954712,22.584497,九祥岭2,11
6302,67路(王京坑村--华新村总站),113.954239,22.579472,西丽法庭2,12
6303,67路(王京坑村--华新村总站),113.954254,22.574032,西丽社区1,13
6304,67路(王京坑村--华新村总站),113.957947,22.566645,龙井北路,14
6305,67路(王京坑村--华新村总站),113.960266,22.563015,龙井工业区,15
6306,67路(王京坑村--华新村总站),113.962891,22.562187,光前村,16
6307,67路(王京坑村--华新村总站),113.966492,22.561193,军休二所,17
6308,67路(王京坑村--华新村总站),113.97007,22.560242,市车管所,18
6309,67路(王京坑村--华新村总站),113.973984,22.562834,龙珠四路,19
6310,67路(王京坑村--华新村总站),113.97953,22.561184,桃源村,20
6311,67路(王京坑村--华新村总站),113.983887,22.558739,桃源村东,21
6312,67路(王京坑村--华新村总站),114.013885,22.555021,侨香村,22
6313,67路(王京坑村--华新村总站),114.022362,22.556904,北环香蜜立交,23
6314,67路(王京坑村--华新村总站),114.031036,22.557846,北环香梅北天桥,24
6315,67路(王京坑村--华新村总站),114.036385,22.558798,深圳石油大厦,25
6316,67路(王京坑村--华新村总站),114.040199,22.559359,广中医深圳医院,26
6317,67路(王京坑村--华新村总站),114.042641,22.563042,下梅林市场,27
6318,67路(王京坑村--华新村总站),114.041397,22.56546,梅林一村,28
6319,67路(王京坑村--华新村总站),114.045799,22.567263,梅林二村,29
6320,67路(王京坑村--华新村总站),114.052422,22.568438,梅林三村,30
6321,67路(王京坑村--华新村总站),114.05481,22.568352,梅林阁,31
6322,67路(王京坑村--华新村总站),114.058121,22.568352,中康公园,32
6323,67路(王京坑村--华新村总站),114.06041,22.568369,万科大厦,33
6324,67路(王京坑村--华新村总站),114.064766,22.568388,孖岭社康中心,34
6325,67路(王京坑村--华新村总站),114.067513,22.56061,中级法院,35
